1,100091782,0
2,14859455,0
3,11143353,0
4,8839592,0
5,7200337,0
6,5755468,0
7,4754421,0
8,4546756,0
9,4572344,0
10,4633880,0
11,4709801,0
12,4756912,0
13,4761893,0
14,4693813,0
15,4631300,0
16,4513824,0
17,4441561,0
18,4386915,0
19,4340325,0
20,4322769,0
21,4331732,0
22,4347893,0
23,4344102,0
24,4316168,0
25,4302706,0
26,4274463,6.721159e+06
27,4255758,4.838543e+06
28,4232518,4.627545e+06
29,4234134,4.489668e+06
30,4245345,4396772
31,4285254,4.335189e+06
32,4309189,4.301312e+06
33,4286431,4.286058e+06
34,4309884,4.274590e+06
35,4262724,4.262212e+06
36,4242771,4.248444e+06
37,4236245,4.233753e+06
38,4206825,4.218781e+06
39,4217982,4.204721e+06
40,4235660,4.192733e+06
41,4234215,4.182793e+06
42,4244881,4.175500e+06
43,4235094,4.169984e+06
44,4202540,4.164831e+06
45,4166838,4.160282e+06
46,4094345,4.155149e+06
47,4052408,4.149049e+06
48,4020572,4.141683e+06
49,4012678,4.133334e+06
50,4042049,4.124872e+06
51,4039191,4.116234e+06
52,4078356,4.107160e+06
53,4098567,4.098411e+06
54,4111628,4.090241e+06
55,4101907,4.081724e+06
56,4059600,4072771
57,4027730,4.062545e+06
58,3976491,4.051316e+06
59,3961877,4.039593e+06
60,3941061,4.026902e+06
61,3931706,4.014634e+06
62,3960553,4.002012e+06
63,3993338,3.989966e+06
64,4044865,3.979008e+06
65,4082410,3.968700e+06
66,4124352,3.958926e+06
67,4141892,3.950493e+06
68,4160230,3.942899e+06
69,4124138,3.935924e+06
70,4108302,3.929486e+06
71,4060995,3.923671e+06
72,4020621,3.918634e+06
73,3972242,3.913662e+06
74,3918319,3.909066e+06
75,3884587,3.904060e+06
76,3862196,3.898212e+06
77,3811656,3.892526e+06
78,3809581,3886591
79,3815860,3.879949e+06
80,3799756,3.873047e+06
81,3788729,3.866300e+06
82,3763729,3.859479e+06
83,3736500,3.852897e+06
84,3688576,3.846623e+06
85,3662648,3.840239e+06
86,3637062,3.834158e+06
87,3599033,3.828403e+06
88,3621875,3.822059e+06
89,3647975,3.815199e+06
90,3692271,3.807346e+06
91,3737183,3.798614e+06
92,3804170,3.788692e+06
93,3857561,3.777781e+06
94,3879399,3.766754e+06
95,3874158,3.756703e+06
96,3870290,3.746714e+06
97,3837476,3.738299e+06
98,3798826,3.731074e+06
99,3786188,3.725086e+06
100,3757362,3.719567e+06
101,3743810,3.714368e+06
102,3749211,3.709569e+06
103,3775649,3.704631e+06
104,3759847,3.699159e+06
105,3759586,3.693244e+06
106,3757805,3.687394e+06
107,3711769,3.681979e+06
108,3692008,3.677475e+06
109,3656552,3.673525e+06
110,3636289,3.670556e+06
111,3630940,3.667947e+06
112,3638177,3.665512e+06
113,3637010,3.663045e+06
114,3643458,3.659611e+06
115,3644411,3.654671e+06
116,3637037,3.649001e+06
117,3618361,3.642427e+06
118,3585393,3.635584e+06
119,3597876,3.628630e+06
120,3611526,3.622746e+06
121,3598855,3.618169e+06
122,3631837,3.614335e+06
123,3652162,3.609868e+06
124,3666860,3.603411e+06
125,3636857,3.593935e+06
126,3619397,3.581854e+06
127,3617459,3.568598e+06
128,3559814,3555954
129,3530528,3.547070e+06
130,3514189,3.545181e+06
131,3501431,3.550965e+06
132,3512548,3.562653e+06
133,3534043,3.580433e+06
134,3535019,3.601476e+06
135,3537173,3.624323e+06
136,3529583,3.646886e+06
137,3512862,3.668351e+06
138,3473212,3.688653e+06
139,3446767,3.707294e+06
140,3396004,3.724140e+06
141,3403101,3.739804e+06
142,3401928,3.753685e+06
143,3455179,3.766317e+06
144,3502916,3.778438e+06
145,3579332,3.789201e+06
146,3640713,3.798608e+06
147,3674748,3.807420e+06
148,3609638,3.815048e+06
149,3469540,3.821569e+06
150,3302908,3.827260e+06
151,3141252,3.833273e+06
152,3067729,3.838937e+06
153,3104376,3.844211e+06
154,3322563,3.850495e+06
155,3663516,3.856687e+06
156,4054558,3.862760e+06
157,4353877,3.868558e+06
158,4618557,3.874185e+06
159,4765238,3.878980e+06
160,4821735,3.883707e+06
161,4786968,3.887932e+06
162,4725699,3.892135e+06
163,4673562,3.896366e+06
164,4587693,3.901152e+06
165,4502587,3.905940e+06
166,4443295,3.911582e+06
167,4344950,3.916844e+06
168,4262617,3.921994e+06
169,4203562,3.926168e+06
170,4146790,3.929442e+06
171,4091284,3.930781e+06
172,4048283,3.930831e+06
173,4020867,3930000
174,3984716,3.930466e+06
175,3957086,3.933311e+06
176,3943506,3.939288e+06
177,3908307,3.948335e+06
178,3886395,3.958628e+06
179,3880323,3.968186e+06
180,3846337,3.973541e+06
181,3823908,3.972103e+06
182,3797109,3.962882e+06
183,3799546,3.947810e+06
184,3778569,3.927267e+06
185,3776100,3.903798e+06
186,3752633,3.879292e+06
187,3743931,3.855135e+06
188,3728647,3.832603e+06
189,3717315,3.810436e+06
190,3690939,3.789951e+06
191,3683738,3.771119e+06
192,3671470,3.753408e+06
193,3664573,3.737544e+06
194,3668072,3.723433e+06
195,3669910,3.710331e+06
196,3647575,3.698108e+06
197,3643281,3.687129e+06
198,3632370,3.676903e+06
199,3633407,3.667326e+06
200,3614639,3.658245e+06
201,3607713,3.649897e+06
202,3602650,3.641808e+06
203,3592700,3.633908e+06
204,3591841,3.626770e+06
205,3595639,3.619680e+06
206,3590179,3.613269e+06
207,3584317,3.607015e+06
208,3585189,3.601623e+06
209,3570853,3.596070e+06
210,3568311,3.590698e+06
211,3571930,3.585677e+06
212,3554978,3.580668e+06
213,3576544,3.576271e+06
214,3543081,3571897
215,3542960,3.567710e+06
216,3542139,3.564138e+06
217,3540045,3.560749e+06
218,3535894,3.557499e+06
219,3542927,3.554417e+06
220,3535362,3.551260e+06
221,3523403,3.547830e+06
222,3531349,3.544868e+06
223,3526762,3.542109e+06
224,3532439,3.539158e+06
225,3521607,3.536354e+06
226,3531339,3.533712e+06
227,3530983,3.531344e+06
228,3505373,3.529288e+06
229,3522384,3.527326e+06
230,3518698,3.525379e+06
231,3519373,3.522967e+06
232,3504977,3.520928e+06
233,3522140,3.518814e+06
234,3516346,3.516789e+06
235,3504562,3.515042e+06
236,3520054,3.513104e+06
237,3497137,3.511208e+06
238,3519684,3.509518e+06
239,3505596,3.507489e+06
240,3503762,3.506000e+06
241,3508796,3.504700e+06
242,3510904,3.503247e+06
243,3505717,3.501933e+06
244,3507363,3.500867e+06
245,3507055,3.499168e+06
246,3494986,3497677
247,3496553,3.496519e+06
248,3502541,3.495361e+06
249,3481902,3.494193e+06
250,3490388,3.492906e+06
251,3479893,3.491779e+06
252,3486934,3.490489e+06
253,3497823,3.489367e+06
254,3492627,3.488512e+06
255,3492534,3.487065e+06
256,3472608,3.486073e+06
257,3486225,3.484660e+06
258,3476496,3.483952e+06
259,3481909,3.482664e+06
260,3481724,3.481776e+06
261,3469491,3.480669e+06
262,3475220,3.479417e+06
263,3468788,3.478969e+06
264,3473103,3.477995e+06
265,3467103,3.477185e+06
266,3476669,3.476285e+06
267,3468059,3.475328e+06
268,3472997,3.474288e+06
269,3481566,3.473235e+06
270,3456283,3.472413e+06
271,3459302,3.471566e+06
272,3464357,3.471084e+06
273,3472283,3.470380e+06
274,3467166,3.469888e+06
275,3466815,3.469601e+06
276,3464164,3.469259e+06
277,3465544,3.469074e+06
278,3473723,3.468737e+06
279,3461777,3.468376e+06
280,3448604,3.468078e+06
281,3468122,3.467926e+06
282,3447300,3.468066e+06
283,3468869,3.467892e+06
284,3456442,3.468217e+06
285,3471035,3.468517e+06
286,3448104,3.468771e+06
287,3456243,3.469285e+06
288,3474282,3.469811e+06
289,3470012,3.470455e+06
290,3464289,3.470651e+06
291,3457867,3.471835e+06
292,3459953,3.472295e+06
293,3457898,3.473489e+06
294,3451985,3.474507e+06
295,3465472,3.475311e+06
296,3463861,3.476738e+06
297,3470374,3.478156e+06
298,3460649,3.479524e+06
299,3477446,3.480544e+06
300,3467251,3.482131e+06
301,3472963,3.483244e+06
302,3470479,3.484809e+06
303,3469717,3.486204e+06
304,3479448,3.487512e+06
305,3477385,3.489003e+06
306,3484791,3.490968e+06
307,3479736,3.492476e+06
308,3477368,3.494489e+06
309,3493086,3.496270e+06
310,3497177,3.497897e+06
311,3494709,3.499717e+06
312,3495683,3.501816e+06
313,3502039,3.504038e+06
314,3501631,3.505809e+06
315,3483100,3.507871e+06
316,3527489,3509801
317,3500161,3.511922e+06
318,3528928,3.513893e+06
319,3524945,3.516010e+06
320,3522541,3.518294e+06
321,3529087,3.520322e+06
322,3531629,3.522286e+06
323,3534104,3.524489e+06
324,3524280,3.526623e+06
325,3548129,3.528319e+06
326,3523555,3.529944e+06
327,3544013,3.531751e+06
328,3536683,3.533589e+06
329,3540422,3.535326e+06
330,3537840,3.537140e+06
331,3548789,3.538800e+06
332,3545062,3.540243e+06
333,3549915,3.541544e+06
334,3559741,3.543111e+06
335,3539406,3544331
336,3563828,3.545528e+06
337,3555174,3.546826e+06
338,3569580,3.547726e+06
339,3564606,3.548802e+06
340,3575150,3.549922e+06
341,3562726,3.551218e+06
342,3566060,3.551410e+06
343,3560458,3.552042e+06
344,3565867,3.552202e+06
345,3568456,3.552551e+06
346,3568915,3.552663e+06
347,3564035,3.552719e+06
348,3582683,3.552721e+06
349,3569484,3.552352e+06
350,3563982,3.552117e+06
351,3550085,3.551412e+06
352,3565156,3.551035e+06
353,3564230,3.550094e+06
354,3558283,3.549613e+06
355,3571980,3.549053e+06
356,3562008,3.548583e+06
357,3558385,3.547751e+06
358,3546077,3.547123e+06
359,3557285,3.546190e+06
360,3555330,3.544946e+06
361,3558230,3.544154e+06
362,3560925,3.542923e+06
363,3541549,3.541635e+06
364,3556912,3.540319e+06
365,3558774,3.538804e+06
366,3549182,3.537338e+06
367,3537262,3.536002e+06
368,3532421,3.534493e+06
369,3537085,3532944
370,3542726,3.531053e+06
371,3528271,3.529107e+06
372,3531932,3.527300e+06
373,3531758,3.525483e+06
374,3515244,3.523080e+06
375,3512313,3.520835e+06
376,3512162,3.518967e+06
377,3504348,3.517247e+06
378,3496027,3.514858e+06
379,3512162,3.512413e+06
380,3511857,3.510201e+06
381,3513854,3.507600e+06
382,3506382,3.505383e+06
383,3513036,3.503132e+06
384,3502287,3.501053e+06
385,3496312,3.498686e+06
386,3499035,3.496772e+06
387,3501049,3.494454e+06
388,3489460,3.492346e+06
389,3502482,3.490426e+06
390,3487351,3.487978e+06
391,3500362,3.485852e+06
392,3494598,3.483538e+06
393,3489072,3.481521e+06
394,3481483,3.479493e+06
395,3469446,3.477328e+06
396,3469200,3.475012e+06
397,3476764,3.473067e+06
398,3471356,3.471160e+06
399,3460150,3.469183e+06
400,3454969,3.467579e+06
401,3468727,3.465974e+06
402,3462346,3.464409e+06
403,3443299,3.462852e+06
404,3439553,3.461691e+06
405,3445492,3.459973e+06
406,3439334,3.458218e+06
407,3448932,3.456695e+06
408,3443546,3.455152e+06
409,3440091,3.453483e+06
410,3436534,3.451938e+06
411,3457733,3.450384e+06
412,3440008,3.448916e+06
413,3453420,3.447371e+06
414,3443651,3.446249e+06
415,3432042,3.444623e+06
416,3450331,3.443301e+06
417,3431188,3.441891e+06
418,3434415,3.440594e+06
419,3428976,3.439248e+06
420,3426684,3.438227e+06
421,3424608,3.437356e+06
422,3429063,3.436639e+06
423,3434667,3.435653e+06
424,3430917,3.434473e+06
425,3433449,3.433988e+06
426,3430446,3.433210e+06
427,3432387,3.432239e+06
428,3424930,3.431356e+06
429,3436821,3.431007e+06
430,3424523,3.430693e+06
431,3422336,3.430140e+06
432,3436220,3.429941e+06
433,3427691,3.429447e+06
434,3427912,3428853
435,3423463,3.428358e+06
436,3417095,3.428194e+06
437,3424143,3.427355e+06
438,3422260,3.426910e+06
439,3432216,3.426235e+06
440,3419570,3.425866e+06
441,3419917,3.426006e+06
442,3428472,3.425515e+06
443,3428437,3.425303e+06
444,3420416,3.425018e+06
445,3429426,3.424797e+06
446,3425048,3.425016e+06
447,3432610,3.424988e+06
448,3426490,3.425093e+06
449,3411166,3.424966e+06
450,3435436,3.425162e+06
451,3415267,3.425124e+06
452,3419220,3.425005e+06
453,3417329,3.425233e+06
454,3425454,3.425858e+06
455,3423586,3.425895e+06
456,3417244,3.426370e+06
457,3429214,3.426728e+06
458,3423731,3.426811e+06
459,3413250,3.427120e+06
460,3414839,3.427340e+06
461,3428186,3.427829e+06
462,3414959,3.428447e+06
463,3417276,3.428904e+06
464,3418985,3.429422e+06
465,3424880,3.429891e+06
466,3439149,3.430631e+06
467,3425303,3.431437e+06
468,3420382,3.432055e+06
469,3419885,3.432873e+06
470,3417699,3.433778e+06
471,3437828,3.434336e+06
472,3423182,3.435328e+06
473,3434410,3.435846e+06
474,3428228,3.436853e+06
475,3440881,3.437817e+06
476,3431533,3.438089e+06
477,3424359,3.439318e+06
478,3444004,3.440329e+06
479,3456830,3.441363e+06
480,3438701,3.442238e+06
481,3448735,3.443330e+06
482,3440626,3.444601e+06
483,3440435,3.445612e+06
484,3443475,3.446795e+06
485,3439116,3.448356e+06
486,3448421,3.449707e+06
487,3448601,3.450767e+06
488,3447447,3.451950e+06
489,3448651,3.453279e+06
490,3456168,3.454631e+06
491,3457314,3.455773e+06
492,3461028,3.457014e+06
493,3459976,3.458223e+06
494,3470155,3.459523e+06
495,3466545,3.461007e+06
496,3457889,3.462497e+06
497,3475673,3.463467e+06
498,3458990,3.464786e+06
499,3477873,3.466018e+06
500,3460333,3.467578e+06
501,3449297,3.468659e+06
502,3477962,3.469863e+06
503,3470763,3.471164e+06
504,3470047,3.472230e+06
505,3470072,3.473012e+06
506,3479288,3.474344e+06
507,3482054,3.475312e+06
508,3480800,3.476400e+06
509,3484055,3.477289e+06
510,3492874,3.478207e+06
511,3483731,3.479304e+06
512,3482269,3.479927e+06
513,3475256,3.480594e+06
514,3485046,3.481348e+06
515,3487978,3.482063e+06
516,3483105,3.482798e+06
517,3502436,3.483365e+06
518,3486974,3.484041e+06
519,3486661,3.484471e+06
520,3495574,3.484713e+06
521,3493696,3.485298e+06
522,3487324,3.485936e+06
523,3490429,3.486142e+06
524,3497244,3.486671e+06
525,3507786,3.486835e+06
526,3496032,3.487364e+06
527,3492920,3.487885e+06
528,3490691,3.487764e+06
529,3498364,3.488038e+06
530,3496746,3.488433e+06
531,3506594,3.488454e+06
532,3498135,3.488407e+06
533,3496085,3.488240e+06
534,3485778,3.488126e+06
535,3490317,3.487737e+06
536,3495045,3.487604e+06
537,3480215,3.487334e+06
538,3482619,3.487141e+06
539,3485915,3.486703e+06
540,3485104,3.486333e+06
541,3493657,3.485704e+06
542,3486214,3.485406e+06
543,3495526,3.484658e+06
544,3481896,3.484073e+06
545,3482488,3.483496e+06
546,3496359,3.482592e+06
547,3490437,3.482030e+06
548,3486182,3.481271e+06
549,3485955,3.480579e+06
550,3486249,3.479715e+06
551,3487298,3.478877e+06
552,3475896,3.477877e+06
553,3471809,3.476865e+06
554,3484705,3.476096e+06
555,3490213,3.474991e+06
556,3471106,3.474053e+06
557,3476924,3.472986e+06
558,3473540,3.472006e+06
559,3474971,3.471175e+06
560,3464227,3.470379e+06
561,3486095,3.469584e+06
562,3469934,3.468742e+06
563,3472425,3.467946e+06
564,3452932,3.467065e+06
565,3466185,3.466115e+06
566,3455903,3.465019e+06
567,3467916,3.463821e+06
568,3464289,3.462712e+06
569,3457098,3.461326e+06
570,3457232,3.460273e+06
571,3449487,3.459024e+06
572,3465025,3.457613e+06
573,3448648,3.456102e+06
574,3455106,3.454867e+06
575,3453204,3.453674e+06
576,3465057,3.452414e+06
577,3444990,3.450930e+06
578,3441332,3.449738e+06
579,3451452,3.448910e+06
580,3442005,3.447416e+06
581,3448933,3.445890e+06
582,3452197,3.444650e+06
583,3448143,3.443266e+06
584,3453676,3.442027e+06
585,3445201,3.440832e+06
586,3449747,3.439532e+06
587,3452135,3.438090e+06
588,3439602,3.436985e+06
589,3437688,3.435509e+06
590,3437496,3.434954e+06
591,3429169,3.433981e+06
592,3432582,3.433053e+06
593,3429641,3.431888e+06
594,3424844,3.430857e+06
595,3428206,3.430074e+06
596,3418772,3.429266e+06
597,3424397,3.428258e+06
598,3413408,3.427124e+06
599,3423187,3.426209e+06
600,3425116,3.425334e+06
601,3421951,3.424503e+06
602,3411635,3.423168e+06
603,3415105,3.422327e+06
604,3429591,3.421434e+06
605,3408497,3.420347e+06
606,3412382,3.419420e+06
607,3407852,3.418341e+06
608,3406349,3.417244e+06
609,3410363,3.416444e+06
610,3414027,3.415468e+06
611,3397919,3.414935e+06
612,3412541,3.414117e+06
613,3413582,3.413451e+06
614,3397182,3.412829e+06
615,3424618,3.412202e+06
616,3416546,3.411630e+06
617,3408599,3411520
618,3408506,3.411190e+06
619,3411711,3.410827e+06
620,3417162,3.410448e+06
621,3416019,3.410109e+06
622,3398055,3.409815e+06
623,3407183,3.409512e+06
624,3401993,3.409566e+06
625,3410509,3.409431e+06
626,3410795,3.409079e+06
627,3396957,3.408901e+06
628,3402117,3.409012e+06
629,3395790,3.408842e+06
630,3396002,3.408642e+06
631,3394751,3.408644e+06
632,3393918,3.408738e+06
633,3396230,3.408930e+06
634,3407355,3.409298e+06
635,3403882,3.409250e+06
636,3418016,3.409235e+06
637,3408043,3.409547e+06
638,3418140,3.409708e+06
639,3407890,3.409719e+06
640,3405697,3.410221e+06
641,3408350,3.409866e+06
642,3423557,3.409995e+06
643,3415773,3.410316e+06
644,3411088,3.410439e+06
645,3405538,3.410729e+06
646,3410935,3.410993e+06
647,3403732,3.411189e+06
648,3408965,3.411467e+06
649,3416144,3.411567e+06
650,3416344,3.411959e+06
651,3407159,3.412096e+06
652,3412868,3.412251e+06
653,3417287,3.412897e+06
654,3406411,3.413251e+06
655,3419425,3.413754e+06
656,3408583,3.414424e+06
657,3417161,3.415281e+06
658,3417652,3.415788e+06
659,3425126,3.416502e+06
660,3407938,3.416682e+06
661,3413252,3.417087e+06
662,3413838,3.417396e+06
663,3420732,3.417968e+06
664,3414149,3.418518e+06
665,3422791,3.419190e+06
666,3406495,3.419832e+06
667,3423116,3.420339e+06
668,3424975,3.420732e+06
669,3414808,3.421352e+06
670,3426499,3.421904e+06
671,3430626,3.422430e+06
672,3425996,3.423202e+06
673,3412241,3.423946e+06
674,3412279,3.424506e+06
675,3422006,3.424983e+06
676,3417449,3.425404e+06
677,3418701,3.426140e+06
678,3429905,3.426701e+06
679,3420203,3.427410e+06
680,3421423,3.428241e+06
681,3430181,3.428693e+06
682,3438484,3.429471e+06
683,3419773,3.430191e+06
684,3432645,3.430885e+06
685,3416520,3.431346e+06
686,3424514,3.431964e+06
687,3433790,3.432610e+06
688,3437211,3.433276e+06
689,3446210,3.434114e+06
690,3442165,3.434908e+06
691,3438434,3.435268e+06
692,3434186,3.436082e+06
693,3443608,3.436577e+06
694,3447381,3.436896e+06
695,3439240,3.437476e+06
696,3432394,3.437774e+06
697,3450303,3.437904e+06
698,3441636,3.438154e+06
699,3437570,3.438615e+06
700,3440451,3.439194e+06
701,3437817,3.439579e+06
702,3444678,3.439869e+06
703,3441486,3.440236e+06
704,3453444,3.440533e+06
705,3448808,3.440896e+06
706,3442469,3.441257e+06
707,3448247,3.441582e+06
708,3453884,3.441623e+06
709,3453056,3.442086e+06
710,3448659,3.442219e+06
711,3439435,3.442744e+06
712,3446188,3.443033e+06
713,3447798,3.443150e+06
714,3463485,3.443129e+06
715,3454620,3.443014e+06
716,3441162,3.443041e+06
717,3448008,3.443063e+06
718,3448395,3.443114e+06
719,3441242,3.442974e+06
720,3444358,3.442791e+06
721,3441717,3.442682e+06
722,3437269,3.442801e+06
723,3438706,3.442606e+06
724,3435784,3.442597e+06
725,3441778,3.442861e+06
726,3441644,3.442992e+06
727,3432233,3.443157e+06
728,3437426,3.442931e+06
729,3445089,3.442895e+06
730,3438681,3.442694e+06
731,3439828,3.442399e+06
732,3446798,3.442383e+06
733,3440540,3.441977e+06
734,3443411,3.441468e+06
735,3439394,3441339
736,3443332,3.440896e+06
737,3439260,3.440610e+06
738,3439736,3.440196e+06
739,3436158,3.439639e+06
740,3440315,3.439115e+06
741,3443525,3.438589e+06
742,3439560,3.438247e+06
743,3436802,3437749
744,3436495,3.437285e+06
745,3438030,3.436801e+06
746,3433670,3.436276e+06
747,3438457,3.436107e+06
748,3440393,3.435873e+06
749,3441173,3.435345e+06
750,3451001,3434798
751,3447156,3.434478e+06
752,3446207,3.434323e+06
753,3433184,3.434093e+06
754,3439655,3.433659e+06
755,3443186,3.433035e+06
756,3433759,3.432491e+06
757,3441648,3.431851e+06
758,3427551,3.431156e+06
759,3427935,3.430625e+06
760,3446453,3.430279e+06
761,3426071,3429680
762,3424819,3.428694e+06
763,3425117,3.428385e+06
764,3419359,3.427800e+06
765,3436776,3.427334e+06
766,3427786,3.426780e+06
767,3423733,3.425979e+06
768,3422604,3.425510e+06
769,3424714,3.425052e+06
770,3416581,3.424572e+06
771,3417580,3.424173e+06
772,3433103,3.423598e+06
773,3425304,3.423068e+06
774,3411780,3.422617e+06
775,3407908,3.422001e+06
776,3425442,3.421163e+06
777,3433743,3.420548e+06
778,3420502,3.419842e+06
779,3415323,3.419725e+06
780,3413236,3.419378e+06
781,3410966,3.418617e+06
782,3407195,3.418025e+06
783,3411340,3.417554e+06
784,3413469,3.417081e+06
785,3425755,3.416464e+06
786,3408833,3.415657e+06
787,3393039,3.415207e+06
788,3423519,3.414781e+06
789,3409885,3.414215e+06
790,3412372,3.413744e+06
791,3412079,3.413067e+06
792,3402679,3.412577e+06
793,3415645,3.412098e+06
794,3413438,3411668
795,3412038,3.411150e+06
796,3417672,3.410829e+06
797,3404342,3.410521e+06
798,3411411,3.409856e+06
799,3417395,3.409600e+06
800,3409779,3.409291e+06
801,3408272,3.409219e+06
802,3415744,3.408673e+06
803,3410246,3.408111e+06
804,3427195,3.407555e+06
805,3421939,3.407103e+06
806,3404384,3.406742e+06
807,3403583,3.406566e+06
808,3417621,3.406144e+06
809,3403431,3.405941e+06
810,3396456,3.405505e+06
811,3405309,3.405040e+06
812,3403138,3.404608e+06
813,3403053,3.404552e+06
814,3396277,3.403871e+06
815,3395307,3.403407e+06
816,3402294,3.403232e+06
817,3402791,3.402891e+06
818,3399294,3.402816e+06
819,3400667,3.402716e+06
820,3398303,3402824
821,3400225,3.402690e+06
822,3401842,3.402450e+06
823,3399215,3.402489e+06
824,3412249,3.402639e+06
825,3396009,3.402288e+06
826,3404242,3.402026e+06
827,3397561,3.401744e+06
828,3405089,3.401730e+06
829,3392140,3.401418e+06
830,3392297,3.400938e+06
831,3394812,3.400585e+06
832,3401994,3.400391e+06
833,3385676,3.400111e+06
834,3401000,3.399915e+06
835,3391220,3.399909e+06
836,3402049,3.400223e+06
837,3386779,3.400200e+06
838,3390213,3.400202e+06
839,3388750,3.400321e+06
840,3386247,3.400718e+06
841,3403419,3.400853e+06
842,3394733,3.400995e+06
843,3398839,3.401153e+06
844,3410550,3.401420e+06
845,3418933,3.401492e+06
846,3405198,3.401526e+06
847,3405459,3.401835e+06
848,3406335,3.401762e+06
849,3419048,3.401932e+06
850,3399477,3.402052e+06
851,3396425,3.402272e+06
852,3393905,3.402647e+06
853,3415030,3.403102e+06
854,3394314,3.403311e+06
855,3402735,3.403754e+06
856,3403941,3.404292e+06
857,3394492,3.404908e+06
858,3389257,3.405075e+06
859,3407666,3.405773e+06
860,3403126,3.406013e+06
861,3412434,3.406656e+06
862,3404140,3.407034e+06
863,3403240,3.407284e+06
864,3409147,3.407765e+06
865,3416497,3.408382e+06
866,3402194,3.408931e+06
867,3409545,3.409098e+06
868,3410834,3.409555e+06
869,3412914,3.409868e+06
870,3404335,3.409846e+06
871,3400049,3.409643e+06
872,3416012,3.409920e+06
873,3398094,3.410317e+06
874,3407869,3.410733e+06
875,3418376,3.410733e+06
876,3407220,3.411228e+06
877,3423397,3.411676e+06
878,3420768,3.412117e+06
879,3415715,3.412494e+06
880,3414745,3.413290e+06
881,3419755,3.413501e+06
882,3426235,3.413809e+06
883,3410469,3.414250e+06
884,3421275,3.414842e+06
885,3413272,3.415201e+06
886,3423989,3.415430e+06
887,3421338,3.415509e+06
888,3399545,3.415969e+06
889,3414740,3.416397e+06
890,3420222,3.416448e+06
891,3414247,3.416568e+06
892,3411930,3.417003e+06
893,3418017,3.417334e+06
894,3414802,3.417359e+06
895,3409469,3.417250e+06
896,3408534,3.417405e+06
897,3419365,3.417637e+06
898,3425710,3.417550e+06
899,3427531,3.417921e+06
900,3419050,3.417873e+06
901,3424708,3.417921e+06
902,3419302,3.418157e+06
903,3416354,3.418181e+06
904,3434301,3.418232e+06
905,3434879,3.418406e+06
906,3413484,3.418408e+06
907,3419648,3.418357e+06
908,3417006,3.418295e+06
909,3419468,3.418373e+06
910,3425967,3.418175e+06
911,3414773,3.418324e+06
912,3416482,3.418028e+06
913,3427626,3.417848e+06
914,3425055,3.418003e+06
915,3411717,3.418083e+06
916,3422639,3.417805e+06
917,3424366,3.418015e+06
918,3426451,3.418267e+06
919,3412075,3.418151e+06
920,3407389,3.418147e+06
921,3412238,3.418101e+06
922,3411846,3.418029e+06
923,3411600,3.417713e+06
924,3417023,3.417420e+06
925,3405408,3.416820e+06
926,3420813,3.416746e+06
927,3419260,3.416601e+06
928,3424620,3.416151e+06
929,3423397,3.416171e+06
930,3424564,3.415685e+06
931,3414862,3.415339e+06
932,3417171,3.415377e+06
933,3423035,3.415284e+06
934,3414449,3.415064e+06
935,3411208,3.414745e+06
936,3420860,3.414278e+06
937,3408893,3.414027e+06
938,3412132,3.413895e+06
939,3407473,3.413509e+06
940,3418817,3.413109e+06
941,3406020,3.412770e+06
942,3424968,3.412391e+06
943,3424801,3.411774e+06
944,3412113,3.411199e+06
945,3414567,3.411203e+06
946,3407128,3.411179e+06
947,3404863,3.411050e+06
948,3403270,3.411015e+06
949,3410771,3.410937e+06
950,3396889,3.410602e+06
951,3415308,3.410156e+06
952,3417282,3.409722e+06
953,3396352,3.409234e+06
954,3417377,3.408548e+06
955,3409544,3.407993e+06
956,3417243,3.407437e+06
957,3415381,3.407074e+06
958,3414938,3.406631e+06
959,3405770,3.405940e+06
960,3403205,3.405455e+06
961,3402129,3.404889e+06
962,3402000,3.404069e+06
963,3409759,3.403777e+06
964,3407922,3.403384e+06
965,3404637,3.403175e+06
966,3394467,3.402623e+06
967,3403274,3.402333e+06
968,3392928,3.401423e+06
969,3397134,3.400678e+06
970,3412233,3.400240e+06
971,3406206,3.399842e+06
972,3405664,3.399619e+06
973,3410042,3.399355e+06
974,3407608,3.399194e+06
975,3399951,3.398716e+06
976,3382633,0
977,3398721,0
978,3394347,0
979,3389667,0
980,3395070,0
981,3396194,0
982,3396364,0
983,3394565,0
984,3387797,0
985,3389708,0
986,3382356,0
987,3379062,0
988,3393959,0
989,3392132,0
990,3396793,0
991,3390645,0
992,3391251,0
993,3378531,0
994,3386830,0
995,3389791,0
996,3394240,0
997,3395764,0
998,3391398,0
999,3395076,0
1000,3386360,0
